Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
2005-01-14,89.0,89.0,81.4000015258789,82.4000015258789,72.01150512695312,1258667,0.0,0.0
2005-01-17,82.94999694824219,83.9000015258789,81.30000305175781,81.9000015258789,71.57453918457031,352140,0.0,0.0
2005-01-18,82.80000305175781,84.44999694824219,80.0999984741211,80.80000305175781,70.61322784423828,293449,0.0,0.0
2005-01-19,82.30000305175781,82.30000305175781,77.0,77.5999984741211,67.816650390625,344447,0.0,0.0
2005-01-20,78.25,78.25,73.75,73.80000305175781,64.49574279785156,304507,0.0,0.0
2005-01-24,73.80000305175781,73.80000305175781,73.80000305175781,73.80000305175781,64.49574279785156,0,0.0,0.0
2005-01-25,72.19999694824219,74.55000305175781,67.44999694824219,68.5,59.86392211914063,1454213,0.0,0.0
2005-01-27,71.0,71.94999694824219,68.5,71.75,62.70418548583984,777773,0.0,0.0
2005-01-28,72.75,74.9000015258789,69.30000305175781,74.30000305175781,64.93270874023438,898960,0.0,0.0
2005-01-31,73.5,78.05000305175781,71.0,78.05000305175781,68.20992279052734,334685,0.0,0.0
2005-02-01,81.69999694824219,81.94999694824219,80.0,81.94999694824219,71.61824035644531,1644423,0.0,0.0
2005-02-02,85.69999694824219,86.05000305175781,82.0,85.0999984741211,74.37109375,1925034,0.0,0.0
2005-02-03,85.5,89.4000015258789,84.0,89.4000015258789,78.12898254394531,1729852,0.0,0.0
2005-02-04,90.5,93.9000015258789,86.0,93.4499969482422,81.66838073730469,2469210,0.0,0.0
2005-02-07,97.5,97.5,90.0999984741211,91.0500030517578,79.57096099853516,996200,0.0,0.0
2005-02-08,93.75,94.0,89.30000305175781,91.0500030517578,79.57096099853516,688153,0.0,0.0
2005-02-09,90.0,95.5999984741211,90.0,95.4499969482422,83.4162368774414,1431841,0.0,0.0
2005-02-10,96.9499969482422,97.25,91.0,92.1999969482422,80.57598114013672,609094,0.0,0.0
2005-02-11,94.1999969482422,94.6999969482422,90.1999969482422,93.5,81.71208190917969,1038198,0.0,0.0
2005-02-14,95.0,102.8499984741211,92.75,101.75,88.92196655273438,3721342,0.0,0.0
2005-02-15,103.0,110.9000015258789,101.1999969482422,109.5999984741211,95.78227996826172,5247036,0.0,0.0
2005-02-16,110.0,115.0999984741211,104.1500015258789,104.1999969482422,91.06307983398438,4117434,0.0,0.0
2005-02-17,102.0,107.0,99.3000030517578,101.1500015258789,88.39762115478516,1910591,0.0,0.0
2005-02-18,102.0999984741211,106.25,102.0999984741211,105.9499969482422,92.59245300292967,1879134,0.0,0.0
2005-02-21,109.0,111.25,105.8000030517578,108.75,95.03944396972656,2133848,0.0,0.0
2005-02-22,109.5,112.9000015258789,109.0,112.1500015258789,98.0107879638672,2546787,0.0,0.0
2005-02-23,116.8499984741211,116.8499984741211,109.5,111.4499969482422,97.39905548095705,2136576,0.0,0.0
2005-02-24,113.0,115.0,112.3499984741211,114.4499969482422,100.02082824707033,1073757,0.0,0.0
2005-02-25,115.0,119.4499969482422,109.3499984741211,117.8000030517578,102.948486328125,3216121,0.0,0.0
2005-02-28,123.0,123.0,116.3000030517578,119.0,103.9971923828125,1405057,0.0,0.0
2005-03-01,119.9499969482422,120.8499984741211,116.0,117.8000030517578,102.948486328125,530476,0.0,0.0
2005-03-02,119.5,120.1500015258789,117.75,119.0500030517578,104.0408935546875,764660,0.0,0.0
2005-03-03,120.3000030517578,122.4000015258789,118.0,119.5999984741211,104.52155303955078,1408399,0.0,0.0
2005-03-04,120.6999969482422,120.6999969482422,114.5,115.0500030517578,100.54519653320312,1530999,0.0,0.0
2005-03-07,115.25,115.9499969482422,112.0,114.25,99.84603881835938,372581,0.0,0.0
2005-03-08,115.3000030517578,115.8499984741211,111.3499984741211,114.8499984741211,100.37039184570312,482936,0.0,0.0
2005-03-09,115.8000030517578,115.8000030517578,109.1500015258789,109.5500030517578,95.73859405517578,613659,0.0,0.0
2005-03-10,109.5500030517578,109.5500030517578,109.5500030517578,109.5500030517578,95.73859405517578,0,0.0,0.0
2005-03-11,111.4499969482422,112.5,108.5,109.5999984741211,95.78227996826172,648046,0.0,0.0
2005-03-14,110.6500015258789,111.4000015258789,105.75,106.6999969482422,93.2479019165039,181154,0.0,0.0
2005-03-15,108.6999969482422,110.9000015258789,106.5,106.9499969482422,93.46637725830078,573020,0.0,0.0
2005-03-16,107.8499984741211,109.0,107.6500015258789,108.5500030517578,94.86466217041016,322971,0.0,0.0
2005-03-17,108.5500030517578,108.5500030517578,108.5500030517578,108.5500030517578,94.86466217041016,0,0.0,0.0
2005-03-18,107.0999984741211,109.5,103.0,103.9000015258789,90.80091094970705,281208,0.0,0.0
2005-03-21,105.4000015258789,107.6500015258789,98.6999969482422,101.4499969482422,88.65978240966797,470695,0.0,0.0
2005-03-22,102.6999969482422,102.6999969482422,98.0999984741211,100.1999969482422,87.56739044189453,331453,0.0,0.0
2005-03-23,99.5,99.9000015258789,95.1999969482422,95.25,83.24144744873047,383422,0.0,0.0
2005-03-24,94.3499984741211,99.75,94.3499984741211,97.9499969482422,85.60103607177734,480732,0.0,0.0
2005-03-28,99.5,102.8499984741211,99.0999984741211,102.8499984741211,89.88328552246094,184233,0.0,0.0
2005-03-29,105.6999969482422,107.3499984741211,98.5500030517578,99.4499969482422,86.91193389892578,328881,0.0,0.0
2005-03-30,101.0,102.0,99.0,101.1999969482422,88.44129943847656,430841,0.0,0.0
2005-03-31,103.0,106.0,101.5,105.5,92.1991958618164,274233,0.0,0.0
2005-04-01,106.6999969482422,110.8000030517578,105.0,110.8000030517578,96.83099365234376,413090,0.0,0.0
2005-04-04,116.3499984741211,116.3499984741211,112.0,116.3499984741211,101.68128967285156,443324,0.0,0.0
2005-04-05,118.8000030517578,121.4000015258789,112.0,114.5500030517578,100.10823059082033,504423,0.0,0.0
2005-04-06,116.5,118.5,112.0999984741211,113.5999984741211,99.27799224853516,292251,0.0,0.0
2005-04-07,114.8000030517578,115.5,113.0,113.9000015258789,99.54016876220705,235388,0.0,0.0
2005-04-08,115.25,115.25,110.5,110.9499969482422,96.96208190917967,180182,0.0,0.0
2005-04-11,110.9499969482422,110.9499969482422,110.9499969482422,110.9499969482422,96.96208190917967,0,0.0,0.0
2005-04-12,111.4000015258789,115.25,110.0,114.4000015258789,99.97714233398438,203937,0.0,0.0
2005-04-13,114.0,116.8000030517578,113.5500030517578,115.4499969482422,100.89474487304688,354468,0.0,0.0
2005-04-15,114.0,116.0,109.25,112.8000030517578,98.578857421875,592996,0.0,0.0
2005-04-18,112.0,115.75,106.8000030517578,107.9499969482422,94.3403091430664,494523,0.0,0.0
2005-04-19,110.0,115.0,109.0,110.0,96.13185119628906,540383,0.0,0.0
2005-04-20,113.0,113.4499969482422,109.0,112.0999984741211,97.96710205078124,394503,0.0,0.0
2005-04-21,112.0,112.9000015258789,110.0,110.8000030517578,96.83099365234376,186071,0.0,0.0
2005-04-22,112.0,114.75,108.0,109.1500015258789,95.38903045654295,187701,0.0,0.0
2005-04-25,109.8000030517578,109.9000015258789,106.5,107.1500015258789,93.64117431640624,109926,0.0,0.0
2005-04-26,108.0,109.0,106.0,107.4499969482422,93.9033432006836,444517,0.0,0.0
2005-04-27,108.25,108.25,101.0,105.1999969482422,91.93700408935548,129361,0.0,0.0
2005-04-28,106.0,110.9000015258789,106.0,108.6999969482422,94.9957504272461,570924,0.0,0.0
2005-04-29,109.0,109.0,106.5,107.25,93.72855377197266,216233,0.0,0.0
2005-05-02,109.25,110.5,108.0,109.9000015258789,96.04446411132812,337415,0.0,0.0
2005-05-03,109.9499969482422,110.0,108.1500015258789,108.9000015258789,95.17053985595705,66191,0.0,0.0
2005-05-04,108.0,111.5,108.0,110.75,96.78730010986328,293919,0.0,0.0
2005-05-05,112.0,112.5,110.0999984741211,111.5,97.44274139404295,289762,0.0,0.0
2005-05-06,111.1500015258789,114.0,108.0500030517578,112.0,97.87970733642578,135297,0.0,0.0
2005-05-09,112.0,114.0,110.5,112.5999984741211,98.40406799316406,164628,0.0,0.0
2005-05-10,115.5,116.0999984741211,113.0,114.75,100.2830047607422,255639,0.0,0.0
2005-05-11,111.3000030517578,114.4000015258789,111.25,113.5500030517578,99.23429870605467,78890,0.0,0.0
2005-05-12,112.75,122.9000015258789,112.75,117.25,102.4678192138672,473251,0.0,0.0
2005-05-13,111.0500030517578,118.8000030517578,111.0500030517578,115.8000030517578,101.20063018798828,164990,0.0,0.0
2005-05-16,116.6999969482422,119.8000030517578,115.75,119.0,103.9971923828125,369117,0.0,0.0
2005-05-17,119.9000015258789,120.75,117.1999969482422,118.4499969482422,103.51653289794922,683785,0.0,0.0
2005-05-18,118.4499969482422,118.4499969482422,118.4499969482422,118.4499969482422,103.51653289794922,0,0.0,0.0
2005-05-19,119.4000015258789,119.4000015258789,113.1999969482422,115.1999969482422,100.67627716064452,278502,0.0,0.0
2005-05-20,116.9000015258789,116.9000015258789,113.75,114.6999969482422,100.23931121826172,90476,0.0,0.0
2005-05-23,115.9499969482422,116.9499969482422,106.0,114.1500015258789,99.7586441040039,121646,0.0,0.0
2005-05-24,114.9000015258789,116.0,114.0,114.5500030517578,100.10823059082033,111368,0.0,0.0
2005-05-25,115.0,115.0,112.8000030517578,114.0,99.62755584716795,63433,0.0,0.0
2005-05-26,113.9499969482422,115.0,113.0,113.3000030517578,99.01580810546876,50486,0.0,0.0
2005-05-27,113.3000030517578,113.3000030517578,113.3000030517578,113.3000030517578,99.01580810546876,0,0.0,0.0
2005-05-30,115.5,115.9499969482422,112.1500015258789,113.9499969482422,99.5838623046875,92984,0.0,0.0
2005-05-31,114.0,125.3499984741211,112.9499969482422,122.3499984741211,106.92484283447266,1374156,0.0,0.0
2005-06-01,128.0,134.60000610351562,126.1999969482422,131.0,114.48429870605467,2870010,0.0,0.0
2005-06-02,130.0,139.89999389648438,130.0,134.3000030517578,117.36825561523438,2504525,0.0,0.0
2005-06-03,134.3000030517578,134.3000030517578,134.3000030517578,134.3000030517578,117.36825561523438,0,0.0,0.0
2005-06-06,131.8000030517578,131.8000030517578,125.5999984741211,127.5,111.4255599975586,425089,0.0,0.0
2005-06-07,128.75,129.8000030517578,125.6999969482422,126.8499984741211,110.85750579833984,329950,0.0,0.0
2005-06-08,131.10000610351562,139.5500030517578,131.10000610351562,138.89999389648438,121.38831329345705,1724863,0.0,0.0
2005-06-09,142.8000030517578,142.8000030517578,126.4000015258789,138.5,121.03875732421876,698745,0.0,0.0
2005-06-10,139.0,166.1999969482422,134.5,158.0,138.08030700683594,4783476,0.0,0.0
2005-06-14,157.39999389648438,164.5,152.6999969482422,154.89999389648438,135.37112426757812,2981408,0.0,0.0
2005-06-15,156.75,162.39999389648438,155.1999969482422,158.14999389648438,138.21139526367188,1874811,0.0,0.0
2005-06-16,159.0,160.8000030517578,150.5,152.1999969482422,133.0115203857422,1372750,0.0,0.0
2005-06-17,152.0,154.89999389648438,144.3000030517578,146.4499969482422,127.98646545410156,1248180,0.0,0.0
2005-06-20,149.39999389648438,153.89999389648438,140.25,143.5,125.40837097167967,2178294,0.0,0.0
2005-06-21,144.6999969482422,157.35000610351562,144.6999969482422,152.39999389648438,133.18630981445312,2843288,0.0,0.0
2005-06-22,154.39999389648438,156.89999389648438,151.14999389648438,155.10000610351562,135.54591369628906,1653538,0.0,0.0
2005-06-23,156.0,157.5,152.35000610351562,153.3000030517578,133.97286987304688,600953,0.0,0.0
2005-06-24,153.35000610351562,160.6999969482422,149.0,157.39999389648438,137.55593872070312,1440593,0.0,0.0
2005-06-27,156.89999389648438,165.5,154.1999969482422,162.5,142.01296997070312,2131212,0.0,0.0
2005-06-28,163.0,168.39999389648438,155.5,156.8000030517578,137.03158569335938,1496456,0.0,0.0
2005-06-29,158.25,160.39999389648438,155.0,156.89999389648438,137.11898803710938,730848,0.0,0.0
2005-06-30,159.25,165.64999389648438,154.0,162.5500030517578,142.05667114257812,755820,0.0,0.0
2005-07-01,162.5500030517578,162.5500030517578,162.5500030517578,162.5500030517578,142.05667114257812,0,0.0,0.0
2005-07-04,162.35000610351562,166.0,162.35000610351562,163.35000610351562,142.75579833984375,454147,0.0,0.0
2005-07-05,164.0,164.8000030517578,157.35000610351562,158.9499969482422,138.91053771972656,313065,0.0,0.0
2005-07-06,160.60000610351562,186.5,160.0,179.8000030517578,157.1319122314453,3162894,0.0,0.0
2005-07-07,184.0,185.5,169.0500030517578,171.85000610351562,150.18418884277344,3470623,0.0,0.0
2005-07-08,175.0,189.3999938964844,175.0,179.60000610351562,156.95709228515625,3374943,0.0,0.0
2005-07-11,195.6000061035156,214.75,190.25,191.75,167.57530212402344,5627780,0.0,0.0
2005-07-12,191.75,191.75,191.75,191.75,167.57530212402344,0,0.0,0.0
2005-07-13,191.0,193.0,185.3000030517578,186.9499969482422,163.38046264648438,748768,0.0,0.0
2005-07-14,187.0,189.1999969482422,165.0,179.75,157.08819580078125,620679,0.0,0.0
2005-07-15,180.0,184.4499969482422,178.0,179.25,156.65121459960938,545199,0.0,0.0
2005-07-18,195.0,195.0,180.5,182.0,159.05450439453125,512338,0.0,0.0
2005-07-19,183.3999938964844,183.8500061035156,171.25,173.1999969482422,151.36398315429688,625506,0.0,0.0
2005-07-20,174.8000030517578,178.0,174.0,176.14999389648438,153.9420623779297,717687,0.0,0.0
2005-07-21,177.89999389648438,188.3999938964844,177.25,184.6999969482422,161.41412353515625,1027885,0.0,0.0
2005-07-22,195.0,219.3999938964844,189.6999969482422,214.3000030517578,187.2823486328125,7943032,0.0,0.0
2005-07-25,220.8000030517578,235.0,213.5,231.0500030517578,201.9206085205078,9700773,0.0,0.0
2005-07-26,234.0,239.3999938964844,220.6499938964844,235.25,205.59109497070312,5741630,0.0,0.0
2005-07-27,237.0,254.8000030517578,223.0500030517578,251.25,219.5738983154297,6389702,0.0,0.0
2005-07-28,251.25,251.25,251.25,251.25,219.5738983154297,0,0.0,0.0
2005-07-29,251.5,271.0,242.0,256.45001220703125,224.1183319091797,5959429,0.0,0.0
2005-08-01,263.8999938964844,263.8999938964844,254.5,257.1000061035156,224.68638610839844,3172202,0.0,0.0
2005-08-02,258.5,262.0,247.25,253.8500061035156,221.8461303710937,3165021,0.0,0.0
2005-08-03,255.0,260.0,240.0,246.1999969482422,215.1605682373047,4186063,0.0,0.0
2005-08-04,245.0,248.8999938964844,229.5,233.75,204.2801971435547,4571440,0.0,0.0
2005-08-05,245.1000061035156,250.8000030517578,240.0,244.9499969482422,214.06817626953125,3868900,0.0,0.0
2005-08-08,245.0,254.5,245.0,248.6999969482422,217.3453826904297,2513639,0.0,0.0
2005-08-09,250.9499969482422,252.5,240.8000030517578,249.5500030517578,218.08824157714844,1977152,0.0,0.0
2005-08-10,252.0,252.8000030517578,245.0,246.1000061035156,215.0731811523437,1113157,0.0,0.0
2005-08-11,248.9499969482422,250.0500030517578,243.8500061035156,246.8999938964844,215.7723083496093,1000279,0.0,0.0
2005-08-12,247.0,258.0,245.1000061035156,249.5,218.0445251464844,2170160,0.0,0.0
2005-08-16,251.1999969482422,254.9499969482422,248.0,250.4499969482422,218.874755859375,831737,0.0,0.0
2005-08-17,251.25,254.8000030517578,248.0,249.1499938964844,217.73866271972656,888745,0.0,0.0
2005-08-18,250.6000061035156,254.0,248.25,252.1499938964844,220.3604431152344,1206322,0.0,0.0
2005-08-19,253.3999938964844,254.4499969482422,245.0,245.3999938964844,214.46144104003903,497862,0.0,0.0
2005-08-22,247.8500061035156,249.3999938964844,240.1000061035156,241.6999969482422,211.22789001464844,709262,0.0,0.0
2005-08-23,241.6999969482422,241.6999969482422,241.6999969482422,241.6999969482422,211.22789001464844,0,0.0,0.0
2005-08-24,227.0,229.0,208.6499938964844,213.1999969482422,186.3209991455078,2651225,0.0,0.0
2005-08-25,214.25,231.8500061035156,213.1999969482422,227.1999969482422,198.5559844970703,2947941,0.0,0.0
2005-08-26,229.4499969482422,236.0,222.1999969482422,223.9499969482422,195.71571350097656,1601473,0.0,0.0
2005-08-29,224.3500061035156,224.3500061035156,212.6000061035156,215.3500061035156,188.1999664306641,993415,0.0,0.0
2005-08-30,217.5,217.9499969482422,211.1000061035156,212.8500061035156,186.01515197753903,1554201,0.0,0.0
2005-08-31,214.9499969482422,224.8000030517578,214.0,219.8000030517578,192.08892822265625,3063905,0.0,0.0
2005-09-01,222.5,226.6999969482422,220.0,221.3000030517578,193.3998260498047,1049927,0.0,0.0
2005-09-02,222.5,224.8999938964844,215.3999938964844,216.3500061035156,189.0738983154297,828017,0.0,0.0
2005-09-05,222.0,222.1499938964844,213.6499938964844,215.1999969482422,188.06886291503903,1331494,0.0,0.0
2005-09-06,217.8000030517578,218.6000061035156,209.0,211.5,184.83534240722656,1111562,0.0,0.0
2005-09-08,222.9499969482422,224.0,213.0,220.8999938964844,193.0502471923828,1897183,0.0,0.0
2005-09-09,221.3999938964844,229.6999969482422,217.0,225.0,196.6333465576172,1984675,0.0,0.0
2005-09-12,227.75,232.3999938964844,224.0,225.4499969482422,197.0266265869141,1416391,0.0,0.0
2005-09-13,225.0,229.5,220.0,224.5,196.19639587402344,1118210,0.0,0.0
2005-09-14,225.8999938964844,225.8999938964844,216.6000061035156,219.1000061035156,191.4771881103516,634849,0.0,0.0
2005-09-15,221.75,237.8999938964844,220.5,233.3500061035156,203.93063354492188,4799601,0.0,0.0
2005-09-16,237.0,244.6999969482422,225.6999969482422,227.75,199.03665161132807,3871690,0.0,0.0
2005-09-19,237.5,245.0,227.75,229.6000061035156,200.6534118652344,2355504,0.0,0.0
2005-09-20,231.0,231.0,221.1499938964844,222.8000030517578,194.7107086181641,1028801,0.0,0.0
2005-09-21,222.8000030517578,222.8000030517578,222.8000030517578,222.8000030517578,194.7107086181641,0,0.0,0.0
2005-09-22,211.0,211.0,173.1999969482422,180.5,157.74363708496094,4657099,0.0,0.0
2005-09-23,184.0,209.0,184.0,188.1999969482422,164.4728546142578,4610065,0.0,0.0
2005-09-26,191.0,209.1999969482422,191.0,207.8500061035156,181.64552307128903,4496136,0.0,0.0
2005-09-27,210.5500030517578,212.8000030517578,204.0,206.6499938964844,180.59678649902344,2409618,0.0,0.0
2005-09-28,207.1000061035156,207.8000030517578,200.6999969482422,202.9499969482422,177.36329650878906,1248322,0.0,0.0
2005-09-29,201.0,215.6499938964844,184.1000061035156,208.0500030517578,181.8202972412109,4218954,0.0,0.0
2005-09-30,204.0,205.8500061035156,190.5,198.25,173.2558135986328,3319694,0.0,0.0
2005-10-03,193.8999938964844,198.0,165.10000610351562,188.1999969482422,164.4728546142578,7168923,0.0,0.0
2005-10-04,193.0,202.0,184.6000061035156,186.8500061035156,163.29307556152344,4047028,0.0,0.0
2005-10-05,186.9499969482422,192.8999938964844,186.5,188.1499938964844,164.42918395996094,1915321,0.0,0.0
2005-10-06,194.8999938964844,194.8999938964844,170.5,173.60000610351562,151.7135772705078,4676711,0.0,0.0
2005-10-07,174.0,186.8999938964844,172.60000610351562,184.3999938964844,161.15196228027344,4875000,0.0,0.0
2005-10-10,195.0,210.0,185.75,188.1000061035156,164.38548278808594,5819099,0.0,0.0
2005-10-11,189.8000030517578,191.8000030517578,181.6499938964844,189.6000061035156,165.69638061523438,3238670,0.0,0.0
2005-10-13,189.0,190.0,182.6499938964844,184.5500030517578,161.28305053710938,2398380,0.0,0.0
